time,total_packets,active_flows,hit_rate
66780,201614,12,0.796824625
66810,201679,13,0.79682069
66840,201771,26,0.796804298
66870,201860,15,0.796819578
66900,201920,16,0.796780903
66930,202037,18,0.796799596
66960,202117,14,0.796810758
66990,202306,27,0.796857236
67020,202346,16,0.796838089
67050,202490,17,0.796923305
67080,202591,13,0.796965314
67110,202650,16,0.796965211
67140,202790,31,0.796962375
67170,202943,28,0.796992259
67200,203128,25,0.797083612
67230,203244,30,0.797081341
67260,203343,23,0.797116203
67290,203418,39,0.797018946
67320,203548,18,0.797079804
67350,203598,20,0.797041228
67380,204183,38,0.797475794
67410,204300,26,0.797484092
67440,204490,26,0.797584234
67470,204526,13,0.79756119
67500,204544,4,0.797549671
67530,204580,11,0.797531528
67560,204642,10,0.797553777
67590,204736,20,0.797549039
67620,204858,7,0.797635435
67650,205004,12,0.797706386
67680,205102,50,0.797569014
67710,205248,51,0.797527869
67740,205330,25,0.797525934
67770,205507,56,0.797505681
67800,205606,30,0.797535091
67830,205706,25,0.797531428
67860,205732,9,0.797503548
67890,205993,24,0.797648464
67920,206533,17,0.798133954
67950,206566,17,0.798079064
67980,206805,32,0.798152849
68010,207049,25,0.798289294
68040,207118,13,0.798293726
68070,207301,18,0.798409077
68100,207601,19,0.798642588
68130,207655,13,0.798646794
68160,207668,6,0.798630506
68190,207707,11,0.798605728
68220,207741,8,0.798585739
68250,207789,9,0.798588953
68280,207820,11,0.798566067
68310,207864,6,0.798579841
68340,207881,5,0.79857226
68370,207935,16,0.798528386
68400,207959,6,0.798527594
68430,208000,14,0.798504808
68460,208025,5,0.798509794
68490,208055,13,0.798476364
68520,208105,19,0.798433483
68550,208150,17,0.798390584
68580,208278,21,0.798423261
68610,208331,10,0.798445743
68640,208377,9,0.798456643
68670,208408,13,0.798419446
68700,208456,15,0.7984035
68730,208516,14,0.798423143
68760,208566,12,0.798442699
68790,208619,15,0.798431591
68820,208664,21,0.79837442
68850,208687,9,0.798348723
68880,208761,9,0.798401042
68910,208807,14,0.798402352
68940,208848,13,0.798408412
68970,208907,14,0.79839833
69000,208964,12,0.798395896
69030,208985,10,0.798373089
69060,209061,6,0.798427253
69090,209140,22,0.798417328
69120,209163,8,0.798391685
69150,209193,7,0.798382355
69180,209257,17,0.798391452
69210,209299,10,0.798398463
69240,209385,28,0.798357093
69270,209492,20,0.798388483
69300,209586,19,0.798397794
69330,209676,14,0.798436636
69360,209785,17,0.798479396
69390,209868,17,0.79850668
69420,209931,17,0.798519514
69450,210023,28,0.798507782
69480,210134,16,0.798566629
69510,210215,24,0.798544347
69540,210285,18,0.798544832
69570,210416,84,0.798304311
69600,210542,34,0.798296777
69630,210659,19,0.798351839
69660,210759,37,0.798290939
69690,210853,19,0.798323951
69720,210903,17,0.798310124
69750,210974,23,0.798283201
69780,211136,36,0.798310094
69810,211229,18,0.798332615
69840,211312,27,0.798312448
69870,211391,14,0.798349977
69900,211490,34,0.798307249
69930,211638,23,0.798372693
69960,211752,22,0.79840096
69990,211878,40,0.798360377
70020,212051,44,0.798345681
70050,212159,33,0.798325784
70080,212277,28,0.798338963
70110,212542,25,0.798501002
70140,212688,30,0.798540585
70170,212839,28,0.798570751
70200,213010,24,0.798638562
70230,213215,29,0.798728982
70260,213356,22,0.798810439
70290,213549,34,0.798851786
70320,213706,29,0.798882577
70350,213768,23,0.798847349
70380,213838,27,0.798800961
70410,213858,5,0.798787046
70440,213922,14,0.798777124
70470,213977,27,0.798712011
70500,214024,20,0.798681456
70530,214163,42,0.798653362
70560,214269,27,0.79867363
70590,214314,18,0.798655244
70620,214457,42,0.798649613
70650,214525,15,0.798662161
70680,214570,15,0.79864846
70710,214667,27,0.798618325
70740,214764,45,0.79852303
70770,214835,25,0.798463937
70800,214937,41,0.798382782
70830,214993,22,0.798370179
70860,215102,48,0.79826315
70890,215180,22,0.798247978
70920,215273,32,0.798209715
70950,215336,21,0.798175874
70980,215413,23,0.798155172
71010,215480,20,0.798143679
71040,215618,26,0.798180115
71070,215699,31,0.798140001
71100,215776,30,0.798096174
71130,215893,27,0.798117586
71160,216191,15,0.798335731
71190,216548,30,0.798571217
71220,216889,29,0.798781865
71250,217237,41,0.798938487
71280,217537,52,0.79898592
71310,217649,22,0.799015847
71340,217737,27,0.798986851
71370,217820,30,0.7989349
71400,217888,20,0.798933397
71430,217988,26,0.798929299
71460,218036,9,0.798946046
71490,218192,32,0.798966048
71520,218300,32,0.798932661
71550,218406,54,0.798769265
71580,218507,6,0.79882109
71610,218551,20,0.798765506
71640,218721,37,0.798757321
71670,218778,16,0.798759473
71700,218843,16,0.798746133
71730,218922,34,0.798681722
71760,219022,12,0.798737113
71790,219068,20,0.798697208
71820,219097,13,0.798682775
71850,219117,7,0.79866464
71880,219199,29,0.798593972
71910,219260,15,0.798581593
71940,219317,19,0.798551868
71970,219363,25,0.798489262
72000,219401,14,0.798460353
72030,219493,34,0.79840815
72060,219535,11,0.798401166
72090,219594,26,0.798332377
72120,219651,19,0.798307315
72150,219736,18,0.798326173
72180,219819,25,0.798306789
72210,219860,13,0.798294369
72240,219936,32,0.7982504
72270,220002,38,0.798165471
72300,220071,22,0.798174226
72330,220169,26,0.798159596
72360,220200,14,0.798101726
72390,220267,25,0.7980451
72420,220326,14,0.798058332
72450,220408,14,0.798092628
72480,220534,38,0.798071953
72510,220607,22,0.798061712
72540,220749,39,0.79804665
72570,220792,19,0.798022573
72600,220850,18,0.798021281
72630,220904,17,0.798016333
72660,220940,12,0.798008509
72690,221007,20,0.797997349
72720,221054,16,0.797990536
72750,221139,21,0.798013919
72780,221206,6,0.798052494
72810,221291,21,0.798030647
72840,221386,20,0.798040527
72870,221497,29,0.798042411
72900,221661,36,0.798079049
72930,221789,27,0.79809188
72960,221893,20,0.7981099
72990,221976,35,0.79805024
73020,222050,17,0.798063499
73050,222166,18,0.798132928
73080,222203,18,0.798117037
73110,222293,13,0.798158287
73140,222351,14,0.798161465
73170,222486,24,0.798189549
73200,222593,8,0.798282066
73230,222701,33,0.798258652
73260,222793,17,0.79827912
73290,222847,22,0.798233766
73320,222974,20,0.79825002
73350,223098,26,0.798268026
73380,223212,24,0.798281454
73410,223394,16,0.798392079
73440,223511,49,0.798300755
73470,223614,29,0.798299749
73500,223678,13,0.798330636
73530,223811,30,0.798343245
73560,224155,29,0.798554572
73590,224332,33,0.798602072
73620,224396,19,0.798597123
73650,224485,31,0.798538878
73680,224534,12,0.798511584
73710,224599,16,0.798498658
73740,224692,22,0.798484147
73770,224726,6,0.798487936
73800,224920,24,0.798559488
73830,225026,39,0.79849884
73860,225065,10,0.798489325
73890,225133,23,0.798461354
73920,225211,32,0.798402387
73950,225391,10,0.798519018
73980,225444,15,0.798513156
74010,225489,25,0.798451366
74040,225518,21,0.798384164
74070,225545,12,0.798350662
74100,225578,18,0.798300366
74130,225656,26,0.798254866
74160,225716,17,0.798233178
74190,225890,39,0.798220373
74220,226331,25,0.798520751
74250,226388,15,0.798514056
74280,226420,20,0.798449784
74310,226435,3,0.798418972
74340,226499,35,0.79830816
74370,226535,10,0.798291655
74400,226767,28,0.798387772
74430,226910,29,0.798391433
74460,226959,15,0.798382087
74490,226989,16,0.798342651
74520,227091,24,0.798327543
74550,227158,13,0.798298981
74580,227177,10,0.798271832
74610,227200,12,0.798235035
74640,227221,8,0.798222876
74670,227273,27,0.798141442
74700,227309,11,0.798129419
74730,227346,21,0.798078699
74760,227414,14,0.798073118
74790,227475,15,0.798065722
74820,227560,21,0.798044472
74850,227611,9,0.798058969
74880,227685,8,0.798085074
74910,227780,24,0.798068312
74940,227807,4,0.798070296
74970,227875,22,0.798020845
75000,227887,6,0.798005152
75030,227962,17,0.797975101
75060,227990,8,0.797969209
75090,228062,15,0.797971604
75120,228120,15,0.79797475
75150,228203,11,0.797982498
75180,228269,17,0.797975196
75210,228334,24,0.797936356
75240,228409,12,0.797958925
75270,228488,16,0.797985015
75300,228508,8,0.79796331
75330,228605,21,0.797957175
75360,228690,11,0.797852989
75390,228730,9,0.797848992
75420,228825,29,0.797823664
75450,228865,16,0.797810937
75480,228911,17,0.797803513
75510,228946,11,0.797764538
75540,229073,31,0.797736966
75570,229107,7,0.797740794
75600,229194,45,0.797638682
75630,229288,17,0.7976475
75660,229350,19,0.797623719
75690,229416,27,0.797586045
75720,229451,9,0.797538472
75750,229523,31,0.797445136
75780,229582,9,0.797453633
75810,229656,25,0.797423102
75840,229701,15,0.797393133
75870,229768,23,0.797365168
75900,229812,15,0.797343046
75930,229845,5,0.797341687
75960,229877,12,0.797304646
75990,229904,8,0.797284954
76020,229931,10,0.797260917
76050,229964,10,0.797255223
76080,230010,7,0.797191426
76110,230028,8,0.797172518
76140,230049,13,0.797134524
76170,230099,15,0.79710907
76200,230147,15,0.797090555
76230,230187,15,0.797073684
76260,230275,38,0.79699924
76290,230364,18,0.797021236
76320,230420,29,0.796957729
76350,230503,28,0.796913706
76380,230583,13,0.796927787
76410,230684,13,0.796969014
76440,230747,14,0.796968108
76470,230814,17,0.796962056
76500,230907,15,0.796987532
76530,230992,41,0.79688907
76560,231073,9,0.796925647
76590,231154,19,0.796923263
76620,231187,11,0.796908996
76650,231292,24,0.796901752
76680,231354,18,0.796899989
76710,231424,21,0.796883642
76740,231484,13,0.79688877
76770,231555,22,0.796860357
76800,231639,9,0.796916754
76830,231750,38,0.796867314
76860,231806,20,0.79684305
76890,231908,29,0.796833227
76920,231993,32,0.79676973
76950,232074,33,0.796707085
76980,232115,15,0.796661138
77010,232211,35,0.796607396
77040,232292,11,0.796661099
77070,232357,17,0.796666337
77100,232416,10,0.796705046
77130,232486,10,0.796749052
77160,232585,16,0.79679257
77190,232680,18,0.796815369
77220,232756,13,0.796834453
77250,232925,54,0.7967672
77280,233052,46,0.796697733
77310,233139,12,0.796743574
77340,233210,25,0.796702543
77370,233250,9,0.79671597
77400,233306,31,0.796631891
77430,233347,9,0.796624769
77460,233387,15,0.79659107
77490,233446,16,0.796586791
77520,233521,13,0.796609299
77550,233558,9,0.79661583
77580,233591,3,0.796580348
77610,233655,19,0.79655047
77640,233695,12,0.79655106
77670,233747,7,0.796583486
77700,233814,18,0.796577622
77730,233852,12,0.796576467
77760,233938,11,0.796621327
77790,233978,9,0.796647548
77820,234034,11,0.796670569
77850,234096,11,0.796694518
77880,234119,9,0.796676049
77910,234141,8,0.796652444
77940,234180,7,0.796664959
77970,234235,18,0.796631588
78000,234304,26,0.796580511
78030,234330,12,0.796560406
78060,234418,36,0.796500269
78090,234521,10,0.796581116
78120,234571,15,0.796564793
78150,234610,13,0.796568774
78180,234665,12,0.796569578
78210,234768,21,0.796569379
78240,234798,11,0.796544264
78270,234828,11,0.796523413
78300,234873,16,0.79648576
78330,234904,7,0.796478561
78360,234947,14,0.796464735
78390,235012,17,0.796461457
78420,235042,3,0.796483182
78450,235089,8,0.796494094
78480,235112,11,0.796475722
78510,235151,12,0.796466951
78540,235200,14,0.796458333
78570,235240,14,0.796450434
78600,235261,6,0.796443099
78630,235297,13,0.796410494
78660,235364,14,0.796404718
78690,235417,15,0.796395333
78720,235482,14,0.796396328
78750,235561,22,0.796383952
78780,235653,25,0.796370087
78810,235688,13,0.79636214
78840,235735,21,0.796322141
78870,235793,22,0.796287422
78900,235874,23,0.796276826
78930,236239,46,0.7964265
78960,236569,29,0.796634386
78990,236923,47,0.796790518
79020,237277,33,0.796996759
79050,237350,11,0.797029703
79080,237417,16,0.79704065
79110,237470,10,0.797060681
79140,237552,44,0.79695814
79170,237617,14,0.79693793
79200,237759,51,0.79684891
79230,237886,63,0.796713552
79260,238103,80,0.796583831
79290,238250,39,0.79660021
79320,238336,20,0.79662745
79350,238412,14,0.79666292
79380,238549,17,0.796725201
79410,238610,20,0.796710113
79440,238686,17,0.796716188
79470,238767,24,0.796697199
79500,238827,13,0.796693841
79530,238944,12,0.796747355
79560,238984,15,0.796722793
79590,239070,29,0.796687163
79620,239091,10,0.796684108
79650,239131,13,0.796688844
79680,239204,18,0.796700724
79710,239268,9,0.796738385
79740,239449,20,0.796825211
79770,239581,30,0.796836978
79800,239676,10,0.796896644
79830,239728,17,0.796886471
79860,239809,22,0.796859167
79890,239948,20,0.796910164
79920,240024,21,0.796903643
79950,240148,27,0.796912737
79980,240237,15,0.796933861
80010,240299,33,0.796853087
80040,240418,9,0.796916204
80070,240498,33,0.796850701
80100,240616,38,0.796825648
80130,240649,18,0.796795333
80160,240685,12,0.796775869
80190,240724,10,0.796763098
80220,240763,26,0.796679722
80250,240801,7,0.796674432
80280,240862,27,0.796609677
80310,240901,13,0.796596942
80340,240934,17,0.796562544
80370,241034,30,0.796539077
80400,241099,25,0.796506829
80430,241143,13,0.796481756
80460,241181,12,0.796468213
80490,241203,14,0.796428734
80520,241237,19,0.79637452
80550,241284,32,0.796273271
80580,241319,16,0.796236517
80610,241363,27,0.796161798
80640,241433,19,0.796142201
80670,241486,14,0.796128968
80700,241559,16,0.796124342
80730,241613,10,0.796149214
80760,241667,22,0.796112005
80790,241746,22,0.796116585
80820,241860,22,0.796146531
80850,241982,30,0.796154259
80880,242299,22,0.79635079
80910,242455,30,0.796391083
80940,242584,28,0.796416911
80970,242656,25,0.796399018
81000,242808,17,0.796456459
81030,242945,43,0.796414826
81060,243021,49,0.796293324
81090,243045,12,0.796272295
81120,243070,9,0.796256222
81150,243122,26,0.796192858
81180,243184,23,0.796170801
81210,243244,19,0.796142968
81240,243280,23,0.796090924
81270,243312,10,0.796080752
81300,243339,6,0.796070502
81330,243386,12,0.796052361
81360,243474,34,0.795990537
81390,243537,24,0.795952976
81420,243593,23,0.795925991
81450,243647,20,0.795901448
81480,243697,22,0.795869461
81510,243756,22,0.79583682
81540,243828,25,0.795823285
81570,243918,28,0.79577563
81600,243976,32,0.795693019
81630,244038,27,0.795671166
81660,244123,23,0.795664481
81690,244228,21,0.795678628
81720,244323,35,0.795635286
81750,244447,61,0.795518047
81780,244556,17,0.795551939
81810,244627,25,0.795525433
81840,244654,21,0.795478513
81870,244752,18,0.79548686
81900,244805,21,0.7954331
81930,244856,22,0.795398112
81960,244908,17,0.795380306
81990,244999,27,0.795350185
82020,245090,22,0.795364968
82050,245148,14,0.795384829
82080,245197,16,0.795364544
82110,245250,6,0.795392457
82140,245287,18,0.795349937
82170,245341,22,0.795313462
82200,245423,16,0.795316657
82230,245480,29,0.795266417
82260,245592,36,0.795290563
82290,245632,18,0.79525469
82320,245689,24,0.795208577
82350,245738,14,0.795176163
82380,245798,25,0.795120383
82410,245867,27,0.7950762
82440,245905,17,0.795055001
82470,245942,21,0.795008579
82500,245960,7,0.794999187
82530,245981,8,0.794963839
82560,246013,19,0.794913277
82590,246047,20,0.79486846
82620,246098,19,0.794845956
82650,246192,14,0.794867421
82680,246256,16,0.794859821
82710,246313,20,0.794817976
82740,246366,12,0.794813408
82770,246409,17,0.794780223
82800,246456,10,0.794778784
82830,246495,12,0.794762571
82860,246521,12,0.794747709
82890,246546,9,0.794715793
82920,246565,10,0.794686999
82950,246604,13,0.794658643
82980,246723,63,0.794498284
83010,246768,9,0.794499287
83040,246817,11,0.794491465
83070,246889,28,0.794442037
83100,246928,11,0.794425906
83130,246965,14,0.794412164
83160,247008,14,0.794387226
83190,247026,3,0.794390064
83220,247077,16,0.794367748
83250,247159,17,0.794359097
83280,247172,8,0.794337546
83310,247200,11,0.794316343
83340,247266,8,0.794278227
83370,247328,34,0.794192328
83400,247428,49,0.794077469
83430,247526,30,0.794045878
83460,247619,22,0.794046499
83490,247694,12,0.794007929
83520,247781,10,0.794043934
83550,247867,29,0.794006463
83580,247899,9,0.794012884
83610,247945,22,0.793966404
83640,247989,8,0.793962635
83670,248021,14,0.793932772
83700,248058,15,0.793882882
83730,248122,25,0.793843351
83760,248158,6,0.79384908
83790,248203,14,0.79383005
83820,248264,16,0.793824316
83850,248406,30,0.793841534
83880,248469,21,0.793825387
83910,248536,28,0.793772331
83940,248566,8,0.793765036
83970,248587,12,0.793722117
84000,248646,24,0.793666498
84030,248681,14,0.793627177
84060,248732,20,0.793568982
84090,248780,18,0.793532438
84120,248809,8,0.79352435
84150,248851,28,0.793446681
84180,248917,14,0.793429135
84210,248989,22,0.793404528
84240,249067,43,0.793300598
84270,249078,7,0.793277608
84300,249142,23,0.79323438
84330,249268,21,0.79325465
84360,249449,51,0.793220257
84390,249534,38,0.793142417
84420,249640,26,0.793078032
84450,249729,24,0.793059677
84480,249843,13,0.793106071
84510,249948,23,0.793100965
84540,250071,8,0.793174738
84570,250152,17,0.793181745
84600,250244,31,0.793121913
84630,250309,13,0.793095734
84660,250390,16,0.79310276
84690,250435,10,0.793103999
84720,250502,15,0.793099456
84750,250543,11,0.793093401
84780,250591,17,0.793049232
84810,250616,11,0.793033964
84840,250726,67,0.792849565
84870,250773,15,0.792828574
84900,250843,35,0.792750844
84930,250879,22,0.792696878
84960,250959,33,0.79263545
84990,251028,29,0.792576924
85020,251064,27,0.792495141
85050,251145,27,0.79245854
85080,251166,10,0.792424134
85110,251244,20,0.792408973
85140,251287,21,0.792360926
85170,251317,10,0.792345922
85200,251428,41,0.792266573
85230,251466,11,0.792226384
85260,251555,37,0.792144859
85290,251636,33,0.792080624
85320,251662,13,0.792058396
85350,251762,24,0.792053606
85380,251826,13,0.792050861
85410,251900,20,0.792028583
85440,251947,15,0.792011812
85470,252042,27,0.79198705
85500,252073,10,0.791976927
85530,252158,40,0.791896351
85560,252266,23,0.791906163
85590,252345,25,0.791876201
85620,252487,37,0.791858591
85650,252526,14,0.791839256
85680,252564,9,0.7918389
85710,252699,29,0.791851175
85740,252727,15,0.79181884
85770,252827,14,0.791857673
85800,252876,22,0.791830779
85830,252929,18,0.791807187
85860,253027,17,0.791824588
85890,253048,12,0.791786539
85920,253149,19,0.791778755
85950,253182,15,0.791746649
85980,253274,15,0.791770967
86010,253392,22,0.791792953
86040,253436,14,0.791789643
86070,253470,17,0.791754448
86100,253485,8,0.791727321
86130,253537,22,0.791683265
86160,253599,28,0.791627727
86190,253620,10,0.791605552
86220,253667,20,0.791569262
86250,253708,18,0.791528056
86280,253747,18,0.791500983
86310,253787,16,0.791486562
86340,253828,14,0.791461147
86370,253874,19,0.791412275
86400,253920,20,0.791387051
86430,253988,13,0.791415342
86460,254056,19,0.791408193
86490,254094,9,0.791403969
86520,254202,23,0.791402113
86550,254277,16,0.79142038
86580,254309,11,0.791415168
86610,254421,15,0.791463755
86640,254472,14,0.791458392
86670,254559,22,0.791458955
86700,254625,13,0.791481591
86730,254692,16,0.791485402
86760,254757,22,0.791467948
86790,254882,78,0.791264193
86820,254950,19,0.791253187
86850,255032,24,0.791245804
86880,255134,41,0.791199918
86910,255197,19,0.791200524
86940,255269,38,0.791106637
86970,255412,55,0.791012169
87000,255494,26,0.790989221
87030,255567,20,0.790994142
87060,255633,16,0.791012897
87090,255678,22,0.790987101
87120,255766,21,0.791004277
87150,255806,20,0.790982229
87180,255887,33,0.790946785
87210,255972,22,0.790953698
87240,255997,13,0.790938956
87270,256070,16,0.790943883
87300,256113,14,0.790920414
87330,256172,16,0.790913917
87360,256229,22,0.790886278
87390,256289,16,0.790904019
87420,256337,5,0.790923667
87450,256367,18,0.790877921
87480,256445,24,0.79085184
87510,256482,13,0.790835224
87540,256544,13,0.790827304
87570,256591,19,0.790811057
87600,256649,11,0.790823264
87630,256806,21,0.790884948
87660,256876,9,0.790922468
87690,256993,29,0.790912593
87720,257147,18,0.790983367
87750,257310,21,0.791049707
87780,257543,25,0.791188268
87810,257633,19,0.791214635
87840,257882,26,0.791338674
87870,258288,20,0.791600849
87900,258323,13,0.791582631
87930,258757,20,0.791885823
87960,259337,26,0.792258721
87990,259683,20,0.79247005
88020,259963,15,0.792670495
88050,261148,12,0.793584481
88080,261825,18,0.794080015
88110,262435,14,0.794512927
88140,263560,27,0.795302777
88170,264425,24,0.795919448
88200,265049,12,0.796384819
88230,265994,21,0.797044294
88260,267031,25,0.797757564
88290,267677,16,0.798200817
88320,268647,22,0.798869892
88350,269576,11,0.79954447
88380,270278,26,0.80000222
88410,271414,19,0.800795095
88440,272032,20,0.801199859
88470,272899,26,0.80175816
88500,273916,10,0.802472291
88530,274025,41,0.802412189
88560,274126,37,0.802368254
88590,274176,21,0.802327702
88620,274219,23,0.802285764
88650,274237,11,0.80225863
88680,274260,9,0.802238752
88710,274316,20,0.80220986
88740,274446,79,0.802022984
88770,274493,21,0.801984021
88800,274596,29,0.801989104
88830,274652,23,0.801971222
88860,274794,13,0.802022606
88890,274903,17,0.802053815
88920,275048,34,0.802052733
88950,275190,24,0.802093099
88980,275310,19,0.802146671
89010,275469,41,0.802133815
89040,275610,50,0.802086281
89070,275685,31,0.802045813
89100,275722,21,0.802003467
89130,275795,22,0.801990609
89160,275870,19,0.801971943
89190,275965,25,0.801967641
89220,275992,6,0.801950781
89250,276036,13,0.801938878
89280,276096,20,0.801905859
89310,276127,8,0.801895505
89340,276186,15,0.80186541
89370,276236,19,0.801825251
89400,276299,16,0.801819768
89430,276351,18,0.801810017
89460,276391,12,0.801806137
89490,276470,11,0.801830217
89520,276504,12,0.801814802
89550,276595,18,0.801833005
89580,276647,18,0.801808803
89610,276738,17,0.801808931
89640,276783,18,0.801776121
89670,276932,45,0.801716667
89700,277140,23,0.801804142
89730,277227,12,0.801837483
89760,277374,27,0.801859583
89790,277461,11,0.801896483
89820,277511,18,0.801870917
89850,277622,25,0.801867287
89880,277655,13,0.801844015
89910,277786,36,0.801811466
89940,277842,15,0.801797424
89970,277941,20,0.801796065
90000,277963,6,0.801786569
90030,277990,13,0.801769848
90060,278069,11,0.801786607
90090,278093,10,0.801764158
90120,278226,17,0.801797819
90150,278290,20,0.80177872
90180,278339,23,0.801738168
90210,278594,31,0.801819135
90240,278776,59,0.80174764
90270,278993,18,0.801851659
90300,279026,15,0.80182492
90330,279099,29,0.801780014
90360,279205,24,0.801780054
90390,279305,16,0.80181522
90420,279483,22,0.801880615
90450,279602,12,0.801943477
90480,279750,14,0.802012511
90510,279911,18,0.802090665
90540,280029,21,0.802113353
90570,280246,38,0.802148826
90600,280373,22,0.80219208
90630,280525,39,0.802188753
90660,280746,64,0.80209157
90690,280912,37,0.802098166
90720,281132,25,0.802189007
90750,281294,29,0.802231829
90780,281497,32,0.802282085
90810,281686,42,0.802308244
90840,281842,32,0.802332513
90870,282011,24,0.802387141
90900,282126,16,0.802428702
90930,282269,22,0.802475653
90960,282421,43,0.802475737
90990,282532,20,0.802510866
91020,282670,15,0.802571904
91050,282798,17,0.802622366
91080,282946,36,0.802623115
91110,283064,29,0.802627674
91140,283226,17,0.802715852
91170,283424,58,0.802673733
91200,283592,38,0.802684843
91230,283814,41,0.802726434
91260,283929,19,0.802781681
91290,284067,38,0.802764841
91320,284251,34,0.80279401
91350,284395,32,0.802795408
91380,284636,73,0.802726992
91410,284773,26,0.802758688
91440,284909,31,0.802768603
91470,285059,33,0.802781179
91500,285155,33,0.802745875
91530,285265,22,0.802765849
91560,285376,19,0.802814532
91590,285457,26,0.802800422
91620,285571,32,0.8027916
91650,285708,26,0.802816162
91680,285791,17,0.802838438
91710,285879,23,0.802825671
91740,286005,22,0.802846104
91770,286142,28,0.802856624
91800,286241,16,0.802889873
91830,286279,15,0.802881105
91860,286385,23,0.802891213
91890,286492,16,0.802929925
91920,286643,37,0.802918613
91950,286833,34,0.80295503
91980,286928,11,0.802999359
92010,287031,22,0.803014309
92040,287151,24,0.803054839
92070,287285,31,0.803059679
92100,287359,20,0.803065155
92130,287498,22,0.803097761
92160,287571,22,0.803088629
92190,287708,33,0.803067694
92220,287762,8,0.803080323
92250,287862,33,0.803037567
92280,287991,16,0.803073707
92310,288032,11,0.80306702
92340,288123,36,0.803014685
92370,288198,14,0.80302778
92400,288302,30,0.803008651
92430,288373,10,0.803039813
92460,288464,15,0.80306728
92490,288549,11,0.803101033
92520,288654,18,0.80312762
92550,288794,44,0.80309494
92580,289056,54,0.803121195
92610,289147,44,0.80304136
92640,289223,36,0.802972101
92670,289284,13,0.802965252
92700,289379,44,0.802884798
92730,289480,36,0.802853392
92760,289614,35,0.802858287
92790,289681,19,0.802859007
92820,289785,26,0.802860742
92850,289873,23,0.802861943
92880,289986,38,0.802818067
92910,290277,24,0.802902056
92940,290327,16,0.802884334
92970,290377,17,0.802873506
93000,290398,5,0.8028671
93030,290456,22,0.802827278
93060,290512,17,0.802810211
93090,290555,16,0.802801535
93120,290642,27,0.802808954
93150,290738,15,0.802846549
93180,290866,20,0.802905805
93210,291054,28,0.80297127
93240,291124,8,0.803004905
93270,291150,9,0.80299502
93300,291182,8,0.802985761
93330,291212,10,0.802971718
93360,291254,13,0.802948629
93390,291321,18,0.802942459
93420,291364,14,0.802920059
93450,291414,15,0.802898968
93480,291478,20,0.802870199
93510,291514,10,0.80286024
93540,291538,9,0.802842168
93570,291608,18,0.802810622
93600,291643,7,0.802817143
93630,291722,21,0.802805411
93660,291777,20,0.802774036
93690,291868,25,0.802760152
93720,291914,17,0.802753551
93750,291946,14,0.802734067
93780,291980,14,0.802715939
93810,292022,17,0.802692948
93840,292077,19,0.802675322
93870,292141,18,0.802663782
93900,292185,14,0.802649007
93930,292228,17,0.802623294
93960,292248,12,0.802599162
93990,292281,15,0.802570129
94020,292354,41,0.802489448
94050,292403,8,0.802498606
94080,292448,8,0.802501641
94110,292505,12,0.802499103
94140,292541,8,0.802499479
94170,292588,14,0.802490191
94200,292621,12,0.802461204
94230,292674,22,0.802432058
94260,292711,16,0.802416035
94290,292767,8,0.80243675
94320,292887,38,0.80239478
94350,292961,21,0.802386666
94380,293036,20,0.802382642
94410,293111,17,0.802392268
94440,293193,22,0.802375909
94470,293299,16,0.802406418
94500,293417,57,0.80230866
94530,293457,18,0.802294714
94560,293491,12,0.802280138
94590,293583,23,0.802222881
94620,293639,9,0.802233355
94650,293673,17,0.802211984
94680,293719,15,0.802205509
94710,293762,12,0.802190208
94740,293771,4,0.802182652
94770,293813,15,0.802156474
94800,293873,19,0.802142422
94830,293931,13,0.802140638
94860,293978,20,0.802117846
94890,294021,13,0.802112774
94920,294042,6,0.802096299
94950,294090,8,0.802097997
94980,294125,5,0.802060348
95010,294200,19,0.802042828
95040,294262,19,0.802033562
95070,294300,11,0.802025144
95100,294398,27,0.801999334
95130,294436,16,0.80197734
95160,294473,15,0.80196147
95190,294528,21,0.801944128
95220,294562,15,0.801929645
95250,294738,22,0.801990242
95280,294790,16,0.801984464
95310,294855,24,0.801967069
95340,294932,26,0.80196113
95370,295000,17,0.801952542
95400,295078,28,0.801930337
95430,295190,23,0.801968224
95460,295255,15,0.801981338
95490,295427,18,0.802045852
95520,295479,21,0.802029924
95550,295506,9,0.802007404
95580,295554,21,0.801965123
95610,295600,24,0.801918133
95640,295656,19,0.801908299
95670,295733,16,0.801926062
95700,295792,17,0.801925001
95730,295822,10,0.801918045
95760,295921,29,0.801889694
95790,295990,15,0.80190547
95820,296059,22,0.801894217
95850,296172,40,0.801868509
95880,296204,12,0.801869657
95910,296252,17,0.801868004
95940,296310,12,0.801873038
95970,296384,31,0.801831408
96000,296417,17,0.801819734
96030,296491,25,0.801805114
96060,296584,40,0.801752623
96090,296695,46,0.801708826
96120,296859,30,0.801761105
96150,297196,31,0.80191187
96180,297368,41,0.80192556
96210,297413,23,0.801888283
96240,297505,26,0.801865515
96270,297602,33,0.801839369
96300,297737,29,0.801865405
96330,297843,21,0.801885557
96360,298048,38,0.801917812
96390,298236,64,0.801871672
96420,298336,23,0.801901212
96450,298417,20,0.801918121
96480,298513,31,0.801901425
96510,298565,22,0.801875638
96540,298623,32,0.801820355
96570,298748,35,0.80179951
96600,298797,21,0.801768425
96630,298856,16,0.801767406
96660,298962,35,0.801730655
96690,299073,28,0.80175743
