time,total_packets,active_flows,hit_rate
33800,90196,21,0.8079848330302896
33850,90410,42,0.8080411458909412
33900,90575,38,0.8081589842671819
33950,90750,30,0.8083085399449036
34000,90944,38,0.8083985749472202
34050,91080,32,0.8084101888449714
34100,91248,39,0.8084560757496054
34150,91453,57,0.8083168403442206
34200,91626,51,0.8081767183987077
34250,91894,74,0.8080179337062268
34300,92080,27,0.8082536924413554
34350,92233,33,0.8082790324504244
34400,92389,46,0.8082130989619977
34450,92553,55,0.8080775339535186
34500,92720,44,0.8080565142364107
34550,92887,34,0.8080786331779474
34600,93090,43,0.8081104307659255
34650,93279,43,0.8081561766313962
34700,93457,71,0.8078046588270541
34750,93742,62,0.8078342685242474
34800,94089,33,0.8083622952736239
34850,94498,30,0.808980084234587
34900,94765,38,0.8092755764258956
34950,94933,40,0.8093602856751604
35000,95152,39,0.8094837733310913
35050,95484,30,0.8099891081228269
35100,95739,34,0.8102862992093086
35150,96061,32,0.8107036154110409
35200,96270,32,0.8109068245559364
35250,96506,43,0.8110583797898576
35300,96592,17,0.8111334271989399
35350,96747,31,0.811177607574395
35400,96877,34,0.8111729306233678
35450,97032,37,0.8111756946162091
35500,97272,78,0.8109322312690188
35550,97607,56,0.8111303492577376
35600,97991,116,0.8107581308487514
35650,98199,36,0.8108738378191224
35700,98359,33,0.8109069836008906
35750,98525,34,0.8109515351433646
35800,98756,47,0.8109886994207947
35850,98910,43,0.8109190172884441
35900,99249,43,0.811212203649407
35950,99627,36,0.8116976321679866
36000,99908,44,0.8119269728149898
36050,100284,31,0.8124426628375414
36100,100461,19,0.8125839878161675
36150,100712,36,0.8127333386289618
36200,100901,32,0.8129354515812529
36250,101188,50,0.8130509546586552
36300,101501,40,0.8133318883557797
36350,101888,48,0.813687578517588
36400,102141,55,0.8137672433205079
36450,102489,50,0.8140580940393604
36500,102766,34,0.8143257497615943
36550,103079,52,0.8145014988503962
36600,103372,52,0.8146596757342414
36650,103759,56,0.8150039996530422
36700,103932,58,0.8149655544009544
36750,104351,132,0.8146064723864649
36800,104439,43,0.8144562854872222
36850,104607,47,0.8143432083894959
36900,104788,64,0.81416765278467
36950,105046,56,0.8141576071435371
37000,105315,57,0.8141860133884062
37050,105467,32,0.8142452141428125
37100,105662,41,0.8143135658988094
37150,105756,20,0.8142989523053066
37200,105964,53,0.8142293609150277
37250,106048,34,0.8141219070609536
37300,106159,47,0.8139488879887715
