timeout,multiplier,max_packet,99_packet,95_packet,mean_packet,median_packet,all_hr,main_hr,max_cache,99_cache,95_cache,mean_cache,median_cache
790,7,918.0,547.0,476.0,341.8432882831291,334.0,0.9512378353735794,0.9298817476074105,2644.0,2279.769999999997,2084.0,1593.2329630053832,1570.0
790,8,918.0,547.0,476.0,341.8432882831291,334.0,0.9514796055056902,0.929881747968311,2879.0,2539.0,2335.0,1790.6003894170199,1763.0
790,9,918.0,547.0,476.0,341.8432882831291,334.0,0.9516820879913328,0.9298817482733438,3202.0,2799.0,2585.0,1990.0951781010194,1961.0
790,10,918.0,547.0,476.0,341.8432882831291,334.0,0.9518878948162922,0.9298817485860164,3538.0,3054.769999999997,2830.0,2186.1197743671974,2155.0
870,1,954.0,591.0,512.0,370.63990379108924,363.0,0.9368040073802348,0.9304958770797591,842.0,510.0,438.0,306.84033902187605,299.0
870,2,954.0,591.0,512.0,370.63990379108924,363.0,0.9430485269424354,0.930495883153778,1176.0,918.0,800.0,592.0739033329515,582.0
870,3,954.0,591.0,512.0,370.63990379108924,363.0,0.9475596050261794,0.9304958884416502,1480.0,1243.0,1097.0,821.1815370518841,807.0
870,4,954.0,591.0,512.0,370.63990379108924,363.0,0.9481983818627272,0.9304958892648617,1786.0,1572.7699999999968,1402.0,1059.2860497079373,1044.0
870,5,954.0,591.0,512.0,370.63990379108924,363.0,0.9506869520538096,0.9304958926753467,2125.0,1890.0,1699.0,1291.5623067231704,1274.0
870,6,954.0,591.0,512.0,370.63990379108924,363.0,0.9511708952682512,0.9304958933789456,2439.0,2164.769999999997,1975.0,1505.2393196655596,1483.0
870,7,954.0,591.0,512.0,370.63990379108924,363.0,0.95144137560355,0.9304958937783031,2794.0,2462.0,2257.8499999999985,1726.881628679418,1701.0
870,8,954.0,591.0,512.0,370.63990379108924,363.0,0.9516636026499822,0.9304958941097611,3176.0,2751.769999999997,2526.0,1944.2120032069638,1913.0
870,9,954.0,591.0,512.0,370.63990379108924,363.0,0.9518893051420628,0.9304958944495361,3503.0,3016.0,2795.0,2158.7933512770587,2128.5
870,10,954.0,591.0,512.0,370.63990379108924,363.0,0.9521214044688892,0.9304958948022821,3792.0,3306.769999999997,3060.8499999999985,2375.0049536135607,2341.0
